prov_name,year,q10_dynasty_share,q50_dynasty_share,q90_dynasty_share,horizon,risk_tier,pi_width,dynasty_share_2022,delta_from_2022,trajectory
Agusan Del Sur,2026,24.617279052734375,26.609716415405273,29.41231918334961,2028,Low Risk,4.795040130615234,28.846153259277344,-2.2364368438720703,Decreasing
Agusan Del Sur,2027,25.041912078857425,27.2797908782959,30.313325881958008,2028,Low Risk,5.271413803100582,28.846153259277344,-1.5663623809814453,Stable
Agusan Del Sur,2028,25.558650970458984,28.053688049316406,31.32198905944824,2028,Low Risk,5.763338088989254,28.846153259277344,-0.7924652099609375,Stable
Aklan,2023,31.754837036132812,33.179019927978516,36.02062225341797,2028,Moderate Risk,4.265785217285156,34.78260803222656,-1.6035881042480469,Stable
Aklan,2024,33.09577560424805,35.0012321472168,38.22996520996094,2028,Moderate Risk,5.134189605712891,34.78260803222656,0.21862411499023438,Stable
Aklan,2025,34.76302719116211,37.20726013183594,40.81145858764648,2028,Moderate Risk,6.048431396484368,34.78260803222656,2.424652099609375,Increasing
Aklan,2026,36.38751983642578,39.32050323486328,43.22306442260742,2028,Moderate Risk,6.835544586181641,34.78260803222656,4.537895202636719,Increasing
Aklan,2027,37.37205505371094,40.63898468017578,44.72751235961914,2028,Moderate Risk,7.355457305908203,34.78260803222656,5.856376647949219,Increasing
Aklan,2028,37.80299377441406,41.28653717041016,45.46318054199219,2028,Moderate Risk,7.660186767578125,34.78260803222656,6.503929138183601,Increasing
Albay,2023,24.446231842041016,26.85088157653809,30.751976013183594,2028,Low Risk,6.305744171142578,27.86069679260254,-1.0098152160644496,Stable
Albay,2024,26.401203155517575,29.298057556152344,33.67258071899414,2028,Low Risk,7.271377563476566,27.86069679260254,1.4373607635498047,Stable
Albay,2025,27.36210060119629,30.915922164916992,35.77593994140625,2028,Low Risk,8.413839340209961,27.86069679260254,3.055225372314453,Increasing
Albay,2026,27.3402099609375,31.637752532958984,37.150970458984375,2028,Low Risk,9.810760498046875,27.86069679260254,3.7770557403564453,Increasing
Albay,2027,25.10882568359375,30.201953887939453,36.81676483154297,2028,Low Risk,11.707939147949219,27.86069679260254,2.341257095336914,Increasing
Albay,2028,22.057645797729492,27.021514892578125,34.050750732421875,2028,Low Risk,11.993104934692383,27.86069679260254,-0.8391819000244141,Stable
Antique,2023,27.72774124145508,28.61690902709961,29.95960235595703,2028,Low Risk,2.2318611145019496,27.46113967895508,1.1557693481445277,Stable
Antique,2024,27.62529182434082,28.66213607788086,30.10469436645508,2028,Low Risk,2.4794025421142614,27.46113967895508,1.2009963989257777,Stable
Antique,2025,27.941604614257812,29.20577621459961,30.921905517578125,2028,Low Risk,2.9803009033203125,27.46113967895508,1.7446365356445277,Stable
Antique,2026,28.668325424194336,30.226551055908203,32.28822326660156,2028,Low Risk,3.6198978424072266,27.46113967895508,2.7654113769531214,Increasing
Antique,2027,29.514793395996097,31.344512939453125,33.64667510986328,2028,Low Risk,4.131881713867184,27.46113967895508,3.8833732604980433,Increasing
Antique,2028,30.16116714477539,32.1727409362793,34.58485412597656,2028,Low Risk,4.423686981201172,27.46113967895508,4.711601257324215,Increasing
Apayao,2023,26.1962890625,28.177520751953125,31.454524993896484,2028,Low Risk,5.258235931396484,29.629629135131836,-1.452108383178711,Stable
Apayao,2024,26.755544662475582,28.95431900024414,32.16427993774414,2028,Low Risk,5.408735275268558,29.629629135131836,-0.6753101348876953,Stable
Apayao,2025,27.597522735595703,30.19517517089844,33.82162094116211,2028,Low Risk,6.224098205566406,29.629629135131836,0.5655460357666051,Stable
Apayao,2026,28.862205505371097,32.09803771972656,36.44997024536133,2028,Low Risk,7.587764739990231,29.629629135131836,2.4684085845947266,Increasing
Apayao,2027,30.48417091369629,34.42385482788086,39.39992141723633,2028,Moderate Risk,8.915750503540039,29.629629135131836,4.794225692749023,Increasing
Apayao,2028,31.88219833374023,36.345550537109375,41.649925231933594,2028,Moderate Risk,9.767726898193363,29.629629135131836,6.715921401977539,Increasing
Aurora,2023,33.782493591308594,38.59074401855469,46.53152847290039,2028,Moderate Risk,12.749034881591797,37.36263656616211,1.2281074523925781,Stable
Aurora,2024,37.15364837646485,42.839332580566406,51.60633850097656,2028,Moderate Risk,14.452690124511712,37.36263656616211,5.476696014404297,Increasing
Aurora,2025,38.20472717285156,45.062557220458984,54.705360412597656,2028,Moderate Risk,16.500633239746094,37.36263656616211,7.699920654296875,Increasing
Aurora,2026,36.41691970825195,44.385990142822266,55.047210693359375,2028,Moderate Risk,18.630290985107422,37.36263656616211,7.023353576660156,Increasing
Aurora,2027,33.427978515625,41.55048751831055,52.72944259643555,2028,Moderate Risk,19.301464080810547,37.36263656616211,4.1878509521484375,Increasing
Aurora,2028,33.05855941772461,40.965118408203125,51.89297103881836,2028,Moderate Risk,18.83441162109375,37.36263656616211,3.6024818420410156,Increasing
Basilan,2023,32.89659881591797,35.492042541503906,39.84952545166016,2028,Moderate Risk,6.952926635742195,33.10344696044922,2.3885955810546875,Increasing
Basilan,2024,33.05010223388672,35.51816177368164,39.98917007446289,2028,Moderate Risk,6.939067840576172,33.10344696044922,2.414714813232422,Increasing
Basilan,2025,32.612754821777344,35.34690856933594,40.03276824951172,2028,Moderate Risk,7.420013427734375,33.10344696044922,2.2434616088867188,Increasing
Basilan,2026,31.4102783203125,34.965843200683594,40.031707763671875,2028,Moderate Risk,8.621429443359375,33.10344696044922,1.862396240234375,Stable
Basilan,2027,26.920787811279297,31.117942810058594,36.35577774047851,2028,Low Risk,9.434989929199212,33.10344696044922,-1.985504150390625,Stable
Basilan,2028,22.33123016357422,25.982419967651367,30.91152000427246,2028,Low Risk,8.580289840698242,33.10344696044922,-7.121026992797852,Decreasing
Bataan,2023,30.13106346130371,32.06454086303711,35.50187683105469,2028,Low Risk,5.370813369750977,32.84671401977539,-0.7821731567382812,Stable
Bataan,2024,31.02174949645996,33.41651153564453,37.294525146484375,2028,Moderate Risk,6.272775650024414,32.84671401977539,0.5697975158691406,Stable
